case_id,family,length,strategy,median_ns
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,hybrid-8,36333
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,hybrid-24,28958
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,hybrid-64,28833
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,best_fixed,29041
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,manual_rule,39791
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,decision_tree,48209
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,tree_plan_only,36250
468fb0037bce57a9e6463e3036d13e6e2f23414d3d1bcc37fe2bd4c41db012d1,random,23,oracle,28500
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,merge,536708
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,insertion,1078125
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,hybrid-1,528875
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,hybrid-8,391792
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,hybrid-24,331917
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,hybrid-64,323917
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,best_fixed,329042
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,manual_rule,384000
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,decision_tree,376875
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,tree_plan_only,326792
af19669b9788b2ffff503594f6d133b82b5413bb8229490c5ff2c08f400ecbed,duplicates,135,oracle,323917
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,merge,383458
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,insertion,45834
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,hybrid-1,382875
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,hybrid-8,233167
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,hybrid-24,171042
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,hybrid-64,128292
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,best_fixed,170958
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,manual_rule,179167
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,decision_tree,94834
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,tree_plan_only,44834
aa34bcdb55cdc5d475fd3d452e84e4e7865429aebcaa2874e4c91ff4020257ce,nearly_sorted,135,oracle,45834
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,merge,88875
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,insertion,13125
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,hybrid-1,87542
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,hybrid-8,50583
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,hybrid-24,25083
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,hybrid-64,13375
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,best_fixed,24833
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,manual_rule,30708
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,decision_tree,28459
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,tree_plan_only,11500
25db4a9fe75b4add0f56f9585cc1ed544ac5f0bf83365b3689aa8238e0ecdd5e,sorted,39,oracle,13125
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,merge,426333
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,insertion,1828875
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,hybrid-1,422417
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,hybrid-8,301792
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,hybrid-24,302500
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,hybrid-64,407292
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,best_fixed,317375
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,manual_rule,347584
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,decision_tree,351417
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,tree_plan_only,289125
5f2b61a78f92fd699f7f313532eb59aca37db8ae2cd7f4a06bf268544afc6f46,organ_pipe,135,oracle,301792
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,merge,843667
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,insertion,88208
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,hybrid-1,840625
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,hybrid-8,514375
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,hybrid-24,405000
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,hybrid-64,330458
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,best_fixed,409000
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,manual_rule,414792
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,decision_tree,496458
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,tree_plan_only,404500
9154af229a6ccbee76a02b78471770235acee622a4c18700d3726acec7fe1499,nearly_sorted,263,oracle,88208
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,merge,114291
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,insertion,50542
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,hybrid-1,110709
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,hybrid-8,72917
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,hybrid-24,49084
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,hybrid-64,51334
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,best_fixed,49208
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,manual_rule,66208
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,decision_tree,66666
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,tree_plan_only,48291
dd1eb04eb691b0b969c8e73030b900bd5d0a6c83c66906e555a307980c92e246,duplicates,39,oracle,49084
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,merge,284791
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,insertion,237625
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,hybrid-1,266291
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,hybrid-8,198042
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,hybrid-24,156958
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,hybrid-64,168291
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,best_fixed,150209
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,manual_rule,183333
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,decision_tree,184167
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,tree_plan_only,149959
f1f1404bd093f89d9f6e7da4465532a28947b57ebca111e49be92aabeb62f14a,skewed,71,oracle,156958
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,merge,922292
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,insertion,13831334
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,hybrid-1,896250
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,hybrid-8,636917
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,hybrid-24,650667
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,hybrid-64,800208
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,best_fixed,657666
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,manual_rule,703083
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,decision_tree,720458
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,tree_plan_only,651334
673d1c3597f21a66e42055b6b63fd390340b7faf4667b29cff209bb8757369fd,organ_pipe,263,oracle,636917
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,merge,47834
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,insertion,7833
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,hybrid-1,47125
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,hybrid-8,22417
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,hybrid-24,7834
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,hybrid-64,7833
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,best_fixed,7834
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,manual_rule,18000
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,decision_tree,17875
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,tree_plan_only,7625
867fe146fec1bcc40645db1f2aa04ec79b552ae3e297fd13654df9eb3ca101a7,sorted,23,oracle,7833
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,merge,183250
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,insertion,24208
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,hybrid-1,179125
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,hybrid-8,110375
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,hybrid-24,68917
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,hybrid-64,46500
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,best_fixed,68583
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,manual_rule,74667
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,decision_tree,52500
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,tree_plan_only,24083
bd7930bbb2504a42d89bb703e640277612620a866e19210501be481bb6067cf2,nearly_sorted,71,oracle,24208
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,merge,68375
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,insertion,32083
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,hybrid-1,67250
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,hybrid-8,41375
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,hybrid-24,33125
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,hybrid-64,32541
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,best_fixed,32583
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,manual_rule,43792
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,decision_tree,44083
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,tree_plan_only,32584
38a9a3a3e3e4cc497c6649dbd2bb2e81d2b7d05a0bb927b91246fff56c4196c0,random,23,oracle,32083
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,merge,89916
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,insertion,13041
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,hybrid-1,87834
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,hybrid-8,52083
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,hybrid-24,27583
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,hybrid-64,13834
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,best_fixed,25875
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,manual_rule,31167
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,decision_tree,30166
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,tree_plan_only,12250
fb6cafe884285d9542efb0d3789e07054ae3c1893ebc8e097d5a87eb8f9758bb,sorted,39,oracle,13041
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,merge,892959
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,insertion,13972417
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,hybrid-1,899333
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,hybrid-8,649750
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,hybrid-24,657958
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,hybrid-64,812791
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,best_fixed,657500
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,manual_rule,762584
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,decision_tree,760042
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,tree_plan_only,661125
114b97db5389bc199e69bd1db0919f2debf4b8422ac694119cfc592016f7218b,organ_pipe,263,oracle,649750
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,merge,67541
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,insertion,21500
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,hybrid-1,61625
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,hybrid-8,38167
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,hybrid-24,22917
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,hybrid-64,22542
6628d0e9128afe02abdbaabeaedf44f459a6a9ec2c70acfd65bf19731bf42c20,runs,23,best_fixed,22959
