stage,case_id,shape,seed,input_sha256,strategy,mode,n,run_count,run_lengths,plan,comparisons,check_comparisons,sort_comparisons,bound,tree_budget,conditional_applicable,conditional_bound,cost_source,median_ns,min_ns,max_ns,samples_ns
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,hybrid_8,reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",hybrid_8,1193,0,1193,2178,,True,2178,measured and independently checked,10283291,10234792,10343750,"[10283291, 10343750, 10253834, 10305042, 10234792]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,hybrid_8,counted,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",hybrid_8,1193,0,1193,2178,,True,2178,measured and independently checked,828458,799541,849625,"[842958, 849625, 799541, 828458, 826083]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,hybrid_8,plain,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",hybrid_8,1193,0,1193,2178,,True,2178,proved symbolic instrumentation (not maintained),215542,196125,234500,"[196125, 214084, 231000, 215542, 234500]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,fixed_four,reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",fixed_four,1099,166,933,2374,,False,767,measured and independently checked,9655125,9549542,9718958,"[9685458, 9549542, 9630833, 9655125, 9718958]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,fixed_four,counted,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",fixed_four,1099,166,933,2374,,False,767,measured and independently checked,797750,780292,810667,"[789541, 799416, 797750, 810667, 780292]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,fixed_four,plain,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]",fixed_four,1099,166,933,2374,,False,767,proved symbolic instrumentation (not maintained),215291,212000,277625,"[213917, 218958, 212000, 277625, 215291]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,25105666,24702583,25576584,"[25035459, 24702583, 25504833, 25576584, 25105666]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,counted,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,752292,745917,766917,"[752292, 754958, 766917, 745917, 749416]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,plain,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,proved symbolic instrumentation (not maintained),194792,182208,208542,"[194792, 182208, 198875, 188125, 208542]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,staged_reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,24891459,24594708,25445958,"[24819625, 24891459, 25445958, 25037500, 24594708]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,scan_only,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,18626000,18239666,18717541,"[18654709, 18626000, 18717541, 18516166, 18239666]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,merge_only,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,7499166,7391292,7591083,"[7408583, 7591083, 7499166, 7501333, 7391292]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_count,staged_direct,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], [[225, 1], [2, [2, 3]]]], [[[1, 2], [2, 2]], [[1, 2], [4, [1, 3]]]]]",1146,256,890,1541,1037,False,,measured and independently checked,743583,727875,778834,"[746291, 743583, 731500, 778834, 727875]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,17946792,17754708,18161458,"[18161458, 17878584, 17946792, 18050084, 17754708]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,counted,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,560750,549875,603458,"[603458, 556625, 569125, 560750, 549875]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,plain,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,proved symbolic instrumentation (not maintained),183583,175209,193125,"[184458, 183583, 177042, 193125, 175209]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,staged_reference,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,17876292,17600166,18083167,"[17898125, 17605833, 18083167, 17876292, 17600166]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,scan_only,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,11252875,11049041,11399375,"[11159459, 11049041, 11399375, 11252875, 11265292]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,merge_only,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,7200542,7142000,7527167,"[7200542, 7142000, 7243375, 7527167, 7155541]"
confirmation,confirmation-600011-257-skewed_runs,skewed_runs,600011,c111979daf1296bf378f6e9c51d83ef8650d6a47f89507951be7c4ccc11e924d,runs_length,staged_direct,257,18,"[1, 2, 1, 2, 225, 1, 2, 2, 3, 1, 2, 2, 2, 1, 2, 4, 1, 3]","[[[[1, 2], [1, 2]], 225], [[[[1, 2], [2, 3]], [[1, 2], 2]], [[[2, 1], 2], [4, [1, 3]]]]]",803,256,547,852,596,False,,measured and independently checked,568584,555167,589000,"[567166, 589000, 555167, 568584, 576125]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,merge,reference,257,3,"[88, 107, 62]",merge,1315,0,1315,2313,,True,2313,measured and independently checked,11767208,11461167,19192500,"[11461167, 11954041, 11767208, 11692292, 19192500]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,merge,counted,257,3,"[88, 107, 62]",merge,1315,0,1315,2313,,True,2313,measured and independently checked,1074500,1023625,3428750,"[1064708, 1023625, 1077959, 1074500, 3428750]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,merge,plain,257,3,"[88, 107, 62]",merge,1315,0,1315,2313,,True,2313,proved symbolic instrumentation (not maintained),313667,287584,1025792,"[313667, 287584, 326417, 306709, 1025792]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,hybrid_8,reference,257,3,"[88, 107, 62]",hybrid_8,1170,0,1170,2178,,True,2178,measured and independently checked,11279958,11083375,33696458,"[11279958, 11083375, 11250209, 11437042, 33696458]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,hybrid_8,counted,257,3,"[88, 107, 62]",hybrid_8,1170,0,1170,2178,,True,2178,measured and independently checked,801083,768458,830042,"[791500, 768458, 801083, 830042, 805833]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,hybrid_8,plain,257,3,"[88, 107, 62]",hybrid_8,1170,0,1170,2178,,True,2178,proved symbolic instrumentation (not maintained),200792,188417,218875,"[200792, 188417, 193333, 215916, 218875]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,fixed_four,reference,257,3,"[88, 107, 62]",fixed_four,1084,153,931,2374,,False,767,measured and independently checked,10946500,10822708,12662667,"[10822708, 10946500, 10922208, 11145333, 12662667]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,fixed_four,counted,257,3,"[88, 107, 62]",fixed_four,1084,153,931,2374,,False,767,measured and independently checked,789000,713166,801917,"[801917, 713166, 789000, 779250, 789959]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,fixed_four,plain,257,3,"[88, 107, 62]",fixed_four,1084,153,931,2374,,False,767,proved symbolic instrumentation (not maintained),214000,194250,219042,"[214500, 194250, 211000, 214000, 219042]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,reference,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,16573083,16401209,16818708,"[16524875, 16818708, 16573083, 16401209, 16687666]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,counted,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,488500,450584,507458,"[475208, 507458, 450584, 488500, 492791]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,plain,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,proved symbolic instrumentation (not maintained),131834,129292,138833,"[133417, 131834, 131500, 129292, 138833]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,staged_reference,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,16518791,16313125,16763750,"[16712625, 16518791, 16473875, 16313125, 16763750]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,scan_only,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,9794459,9703125,10248958,"[9703125, 9976292, 9794459, 9782750, 10248958]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,merge_only,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,7246917,6925917,8058000,"[7167250, 7246917, 6925917, 8058000, 7272541]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_count,staged_direct,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,770,426,False,,measured and independently checked,462875,448000,496000,"[448000, 481583, 462875, 496000, 448542]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,reference,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,16486708,16448541,26558500,"[16569958, 16486708, 16448541, 16478708, 26558500]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,counted,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,461667,435417,14861583,"[462666, 435417, 460459, 461667, 14861583]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,plain,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,proved symbolic instrumentation (not maintained),132167,124958,311833,"[130709, 190792, 132167, 124958, 311833]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,staged_reference,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,16524416,16360500,24475958,"[16360500, 16619667, 16524416, 16361500, 24475958]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,scan_only,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,9821875,9487542,10200500,"[9487542, 9821875, 10187917, 9775000, 10200500]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,merge_only,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,7089417,6892917,7414084,"[6892917, 7414084, 7061209, 7089417, 7408625]"
confirmation,confirmation-400009-257-long_runs,long_runs,400009,9dd3c5f8c36c6fb33191ff729da035112c99ab2b67e9ead2ff1c377d1528e061,runs_length,staged_direct,257,3,"[88, 107, 62]","[88, [107, 62]]",677,256,421,682,426,False,,measured and independently checked,465042,437791,3195250,"[437791, 525750, 445166, 465042, 3195250]"
confirmation,confirmation-500009-257-reverse,reverse,500009,e4f16f1daae7cb3239ee4a490bc7a7d03bf5b25e4426077852f5afbd5d4f7a58,merge,reference,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,1033,0,1033,2313,,True,2313,measured and independently checked,4587625,4346834,4742250,"[4627542, 4346834, 4587625, 4742250, 4507208]"
confirmation,confirmation-500009-257-reverse,reverse,500009,e4f16f1daae7cb3239ee4a490bc7a7d03bf5b25e4426077852f5afbd5d4f7a58,merge,counted,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,1033,0,1033,2313,,True,2313,measured and independently checked,898583,867875,930500,"[898583, 868166, 929125, 930500, 867875]"
confirmation,confirmation-500009-257-reverse,reverse,500009,e4f16f1daae7cb3239ee4a490bc7a7d03bf5b25e4426077852f5afbd5d4f7a58,merge,plain,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",merge,1033,0,1033,2313,,True,2313,proved symbolic instrumentation (not maintained),261792,241875,288959,"[261792, 254000, 241875, 288959, 270041]"
confirmation,confirmation-500009-257-reverse,reverse,500009,e4f16f1daae7cb3239ee4a490bc7a7d03bf5b25e4426077852f5afbd5d4f7a58,hybrid_8,reference,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hybrid_8,1534,0,1534,2178,,True,2178,measured and independently checked,5578875,5367375,5816458,"[5642458, 5367375, 5556167, 5816458, 5578875]"
confirmation,confirmation-500009-257-reverse,reverse,500009,e4f16f1daae7cb3239ee4a490bc7a7d03bf5b25e4426077852f5afbd5d4f7a58,hybrid_8,counted,257,257,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",hybrid_8,1534,0,1534,2178,,True,2178,measured and independently checked,997667,966875,1026208,"[1026208, 997667, 966875, 970708, 1001084]"
