stage,case_id,shape,seed,input_sha256,strategy,mode,n,run_count,run_lengths,plan,comparisons,check_comparisons,sort_comparisons,bound,tree_budget,conditional_applicable,conditional_bound,cost_source,median_ns,min_ns,max_ns,samples_ns
smoke,smoke-810001-29-duplicates,duplicates,810001,c454ab44d215d572c6897b51e5b9ac6d94cad6b6f589bffceeccc79f0d9010ce,runs_length,staged_direct,29,11,"[1, 1, 2, 3, 1, 3, 2, 4, 3, 6, 3]","[[[[[1, 1], 2], 3], [[1, 3], 2]], [[4, 3], [6, 3]]]",101,28,73,125,97,False,,measured and independently checked,91625,89208,98417,"[98417, 91625, 89208]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,merge,reference,29,3,"[11, 10, 8]",merge,95,0,95,145,,True,145,measured and independently checked,191666,190083,210458,"[210458, 191666, 190083]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,merge,counted,29,3,"[11, 10, 8]",merge,95,0,95,145,,True,145,measured and independently checked,85541,80417,85958,"[85958, 80417, 85541]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,merge,plain,29,3,"[11, 10, 8]",merge,95,0,95,145,,True,145,proved symbolic instrumentation (not maintained),26667,26417,26958,"[26958, 26417, 26667]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,hybrid_8,reference,29,3,"[11, 10, 8]",hybrid_8,88,0,88,149,,True,149,measured and independently checked,176791,175833,179709,"[176791, 175833, 179709]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,hybrid_8,counted,29,3,"[11, 10, 8]",hybrid_8,88,0,88,149,,True,149,measured and independently checked,61625,61583,61833,"[61583, 61833, 61625]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,hybrid_8,plain,29,3,"[11, 10, 8]",hybrid_8,88,0,88,149,,True,149,proved symbolic instrumentation (not maintained),17125,17041,17542,"[17542, 17125, 17041]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,fixed_four,reference,29,3,"[11, 10, 8]",fixed_four,88,23,65,170,,False,83,measured and independently checked,167458,161375,167708,"[167458, 161375, 167708]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,fixed_four,counted,29,3,"[11, 10, 8]",fixed_four,88,23,65,170,,False,83,measured and independently checked,65000,61834,65458,"[65000, 61834, 65458]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,fixed_four,plain,29,3,"[11, 10, 8]",fixed_four,88,23,65,170,,False,83,proved symbolic instrumentation (not maintained),18125,18083,18250,"[18083, 18250, 18125]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,reference,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,213333,199833,216125,"[199833, 216125, 213333]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,counted,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,52250,51875,52333,"[51875, 52250, 52333]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,plain,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,proved symbolic instrumentation (not maintained),15167,15167,15292,"[15292, 15167, 15167]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,staged_reference,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,208625,202042,215500,"[215500, 202042, 208625]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,scan_only,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,140625,140042,148875,"[148875, 140042, 140625]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,merge_only,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,120292,115834,137333,"[115834, 120292, 137333]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_count,staged_direct,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,86,47,False,,measured and independently checked,52541,51583,53834,"[51583, 52541, 53834]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,reference,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,219250,210084,220667,"[219250, 210084, 220667]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,counted,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,54459,51084,54750,"[51084, 54750, 54459]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,plain,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,proved symbolic instrumentation (not maintained),17417,15833,17667,"[15833, 17667, 17417]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,staged_reference,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,208584,204917,209708,"[208584, 209708, 204917]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,scan_only,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,142583,141209,142750,"[142750, 141209, 142583]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,merge_only,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,122625,115000,122708,"[115000, 122708, 122625]"
smoke,smoke-810001-29-unequal_runs,unequal_runs,810001,76d283ee298fec53c7732879a488c4aac7f46b673c67f2313a4287eb471ae6a6,runs_length,staged_direct,29,3,"[11, 10, 8]","[11, [10, 8]]",73,28,45,75,47,False,,measured and independently checked,54334,53583,55292,"[53583, 55292, 54334]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,merge,reference,29,4,"[7, 3, 13, 6]",merge,97,0,97,145,,True,145,measured and independently checked,204583,200708,204917,"[204583, 204917, 200708]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,merge,counted,29,4,"[7, 3, 13, 6]",merge,97,0,97,145,,True,145,measured and independently checked,88042,87750,88917,"[88042, 88917, 87750]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,merge,plain,29,4,"[7, 3, 13, 6]",merge,97,0,97,145,,True,145,proved symbolic instrumentation (not maintained),27000,25166,27375,"[25166, 27000, 27375]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,hybrid_8,reference,29,4,"[7, 3, 13, 6]",hybrid_8,97,0,97,149,,True,149,measured and independently checked,192375,190167,193667,"[190167, 193667, 192375]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,hybrid_8,counted,29,4,"[7, 3, 13, 6]",hybrid_8,97,0,97,149,,True,149,measured and independently checked,67250,67083,67334,"[67334, 67250, 67083]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,hybrid_8,plain,29,4,"[7, 3, 13, 6]",hybrid_8,97,0,97,149,,True,149,proved symbolic instrumentation (not maintained),18292,18250,18500,"[18500, 18292, 18250]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,fixed_four,reference,29,4,"[7, 3, 13, 6]",fixed_four,96,17,79,170,,False,83,measured and independently checked,192125,188167,195416,"[188167, 195416, 192125]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,fixed_four,counted,29,4,"[7, 3, 13, 6]",fixed_four,96,17,79,170,,False,83,measured and independently checked,76084,71209,77542,"[71209, 77542, 76084]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,fixed_four,plain,29,4,"[7, 3, 13, 6]",fixed_four,96,17,79,170,,False,83,proved symbolic instrumentation (not maintained),22375,22333,22542,"[22542, 22333, 22375]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,reference,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,235625,235000,240250,"[240250, 235000, 235625]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,counted,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,59791,59209,60125,"[59791, 59209, 60125]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,plain,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,proved symbolic instrumentation (not maintained),16916,16916,16958,"[16916, 16916, 16958]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,staged_reference,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,227583,226167,228625,"[227583, 226167, 228625]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,scan_only,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,162459,159917,164959,"[162459, 164959, 159917]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,merge_only,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,142667,129333,147708,"[142667, 147708, 129333]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_count,staged_direct,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,61875,55625,62041,"[62041, 55625, 61875]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,reference,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,241000,238209,249625,"[238209, 241000, 249625]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,counted,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,63250,56292,70375,"[56292, 63250, 70375]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,plain,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,proved symbolic instrumentation (not maintained),20291,20208,20542,"[20208, 20542, 20291]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,staged_reference,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,234500,234167,234500,"[234500, 234167, 234500]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,scan_only,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,164541,163416,165792,"[163416, 165792, 164541]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,merge_only,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,136042,126209,139583,"[126209, 136042, 139583]"
smoke,smoke-810001-29-random_boundaries,random_boundaries,810001,69d5847f2859e617c5fff0a2589fca0d8fbf3a29cd742f7b852d985363af229b,runs_length,staged_direct,29,4,"[7, 3, 13, 6]","[[7, 3], [13, 6]]",83,28,55,86,58,False,,measured and independently checked,63166,62958,65166,"[62958, 65166, 63166]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,merge,reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",merge,104,0,104,145,,True,145,measured and independently checked,194708,188584,196833,"[194708, 196833, 188584]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,merge,counted,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",merge,104,0,104,145,,True,145,measured and independently checked,90333,90167,97416,"[90167, 90333, 97416]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,merge,plain,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",merge,104,0,104,145,,True,145,proved symbolic instrumentation (not maintained),28125,28000,28209,"[28209, 28000, 28125]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,hybrid_8,reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",hybrid_8,114,0,114,149,,True,149,measured and independently checked,198875,195167,201292,"[201292, 198875, 195167]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,hybrid_8,counted,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",hybrid_8,114,0,114,149,,True,149,measured and independently checked,76000,75917,79209,"[75917, 76000, 79209]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,hybrid_8,plain,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",hybrid_8,114,0,114,149,,True,149,proved symbolic instrumentation (not maintained),20166,20083,20291,"[20083, 20166, 20291]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,fixed_four,reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",fixed_four,111,7,104,170,,False,83,measured and independently checked,196167,195959,196292,"[196167, 195959, 196292]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,fixed_four,counted,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",fixed_four,111,7,104,170,,False,83,measured and independently checked,95958,95791,99333,"[99333, 95791, 95958]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,fixed_four,plain,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]",fixed_four,111,7,104,170,,False,83,proved symbolic instrumentation (not maintained),29791,29625,30125,"[30125, 29791, 29625]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,267083,266375,269083,"[269083, 266375, 267083]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,counted,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,87666,86917,87875,"[87875, 86917, 87666]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,plain,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,proved symbolic instrumentation (not maintained),26167,26125,26208,"[26208, 26125, 26167]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,staged_reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,266083,263416,266167,"[263416, 266083, 266167]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,scan_only,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,202291,195750,206916,"[206916, 202291, 195750]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,merge_only,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,154167,153791,154667,"[154667, 153791, 154167]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_count,staged_direct,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[1, [4, 5]], [[2, 1], [3, 3]]], [[1, [2, 1]], [[2, 1], [2, 1]]]]",117,28,89,144,114,False,,measured and independently checked,87292,86292,94875,"[94875, 87292, 86292]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,277875,277125,280709,"[280709, 277875, 277125]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,counted,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,103708,103250,108292,"[108292, 103708, 103250]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,plain,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,proved symbolic instrumentation (not maintained),44541,44250,45208,"[45208, 44541, 44250]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,staged_reference,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,272875,268750,275083,"[268750, 272875, 275083]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,scan_only,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,207458,205917,222000,"[207458, 222000, 205917]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,merge_only,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,170875,167584,176042,"[167584, 170875, 176042]"
smoke,smoke-810001-29-short_runs,short_runs,810001,f76bc14ac6f893066bb5e9814b0aeeddcca5f6cfe6a5dde74ba20672b7b452b9,runs_length,staged_direct,29,14,"[1, 4, 5, 2, 1, 3, 3, 1, 2, 1, 2, 1, 2, 1]","[[[[1, 4], 5], [[2, 1], 3]], [[[3, 1], [2, 1]], [[2, 1], [2, 1]]]]",113,28,85,136,108,False,,measured and independently checked,102917,102917,106834,"[102917, 106834, 102917]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,merge,reference,29,3,"[10, 14, 5]",merge,90,0,90,145,,True,145,measured and independently checked,169625,168666,176417,"[169625, 168666, 176417]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,merge,counted,29,3,"[10, 14, 5]",merge,90,0,90,145,,True,145,measured and independently checked,83125,82834,83541,"[83125, 82834, 83541]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,merge,plain,29,3,"[10, 14, 5]",merge,90,0,90,145,,True,145,proved symbolic instrumentation (not maintained),26208,26208,26250,"[26208, 26208, 26250]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,hybrid_8,reference,29,3,"[10, 14, 5]",hybrid_8,94,0,94,149,,True,149,measured and independently checked,171458,169291,174083,"[171458, 174083, 169291]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,hybrid_8,counted,29,3,"[10, 14, 5]",hybrid_8,94,0,94,149,,True,149,measured and independently checked,64333,64125,64666,"[64666, 64125, 64333]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,hybrid_8,plain,29,3,"[10, 14, 5]",hybrid_8,94,0,94,149,,True,149,proved symbolic instrumentation (not maintained),17834,17750,17958,"[17750, 17958, 17834]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,fixed_four,reference,29,3,"[10, 14, 5]",fixed_four,90,18,72,170,,False,83,measured and independently checked,159083,158667,172041,"[172041, 159083, 158667]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,fixed_four,counted,29,3,"[10, 14, 5]",fixed_four,90,18,72,170,,False,83,measured and independently checked,71916,71666,74875,"[71916, 74875, 71666]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,fixed_four,plain,29,3,"[10, 14, 5]",fixed_four,90,18,72,170,,False,83,proved symbolic instrumentation (not maintained),21459,21458,21541,"[21459, 21541, 21458]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,reference,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,200125,198542,214958,"[214958, 198542, 200125]"
smoke,smoke-810001-29-long_runs,long_runs,810001,498e61099a760afb8edaf03c8d18f2d99c4d7f82e3f5eef5bdce5a0b45c4b2fc,runs_count,counted,29,3,"[10, 14, 5]","[10, [14, 5]]",70,28,42,86,48,False,,measured and independently checked,50292,50250,57958,"[57958, 50250, 50292]"
