stage,case_id,shape,seed,input_sha256,strategy,n,run_count,run_lengths,bound,check_comparisons,comparisons,conditional_applicable,conditional_bound,merge_or_sort_comparisons,tree_budget,plan,median_ns,min_ns,max_ns,median_scan_ns,median_plan_with_consumption_ns,median_merge_only_ns
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,merge,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",282,0,142,True,282,142,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",263458,262292,264708,,,
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,hybrid_4,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",234,0,142,True,234,142,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",251166,250875,253459,,,
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,fixed_two,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",327,2,144,False,92,142,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",266792,259125,270542,,,
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,fixed_three,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",311,3,146,False,123,143,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",299125,298875,302167,,,
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,fixed_four,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",325,4,146,False,137,142,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",269167,262042,274416,,,
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,runs_count,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",328,46,188,False,,142,265,"[[[[[1, 1], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]], [[[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]]]",506375,502959,528208,246250,62042,250125
test,test-501-47-reverse,reverse,501,13254fd4bd63a6a404a8e33f8fddfef741755faf1e271d6ad5378907321ddf81,runs_length,47,47,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",311,46,169,False,,123,265,"[[[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]]], [[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [1, 1]]]]]",562208,558834,574250,250000,153333,236333
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,merge,5,3,"[1, 2, 2]",15,0,8,True,15,8,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",8291,8125,8583,,,
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,hybrid_4,5,3,"[1, 2, 2]",9,0,8,True,9,8,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",7542,7458,7792,,,
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,fixed_two,5,3,"[1, 2, 2]",16,2,10,False,8,8,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",10416,10209,10625,,,
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,fixed_three,5,3,"[1, 2, 2]",15,2,9,True,11,7,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",9042,9000,9209,,,
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,fixed_four,5,3,"[1, 2, 2]",13,1,8,True,11,7,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",8916,8792,8917,,,
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,runs_count,5,3,"[1, 2, 2]",14,4,11,False,,7,9,"[1, [2, 2]]",12083,12042,12250,5792,2583,7000
test,test-edge-odd,edge_odd,,3bec7a57fbf09701d7b5dae891422db7d7128cd11134dcfed80c9e767641c64c,runs_length,5,3,"[1, 2, 2]",12,4,10,False,,6,8,"[[1, 2], 2]",13709,13250,13833,4792,4542,5584
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,merge,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",115,0,58,True,115,58,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",77208,76416,95666,,,
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,hybrid_4,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",91,0,58,True,91,58,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",74375,72458,82542,,,
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,fixed_two,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",136,2,60,False,44,58,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",78834,77250,81542,,,
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,fixed_three,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",128,3,62,False,59,59,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",88166,85584,102541,,,
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,fixed_four,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",134,4,62,False,65,58,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",90666,78875,96584,,,
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,runs_count,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",137,22,80,False,,58,106,"[[[[1, 1], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]], [[[1, [1, 1]], [1, [1, 1]]], [[1, [1, 1]], [1, [1, 1]]]]]",144708,136542,156375,59625,26791,78500
test,test-501-23-reverse,reverse,501,bacf80fd835dac2fcc570749bd0931a7f6c57da6b5f4aa1683ac2d318db2c0df,runs_length,23,23,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",128,22,70,False,,48,106,"[[[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [[1, 1], 1]]], [[[[1, 1], 1], [[1, 1], 1]], [[[1, 1], 1], [1, 1]]]]",171125,165917,195250,61666,61375,65542
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,merge,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",115,0,75,True,115,75,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",121542,115458,126750,,,
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,hybrid_4,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",91,0,75,True,91,75,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",112333,111083,124291,,,
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,fixed_two,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",136,4,79,False,44,75,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",130042,129667,169458,,,
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,fixed_three,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",128,7,85,False,59,78,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",154583,141125,254041,,,
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,fixed_four,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",134,7,82,False,65,75,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",142334,125917,163791,,,
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,runs_count,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",114,22,92,False,,70,85,"[[[3, [1, 3]], [3, [1, 1]]], [[1, [1, 2]], [[1, 1], [2, 3]]]]",178958,165292,224792,60959,14125,118333
test,test-501-23-random,random,501,b808330276638ebfc25314c84aa4ada205ceeb86da33cbb4b99f66e784773a3b,runs_length,23,13,"[3, 1, 3, 3, 1, 1, 1, 1, 2, 1, 1, 2, 3]",105,22,89,False,,67,83,"[[[[3, 1], 3], [3, [1, 1]]], [[[1, 1], [2, [1, 1]]], [2, 3]]]",191250,176625,195417,61125,31417,111750
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,merge,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",282,0,213,True,282,213,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",557792,534417,621458,,,
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,hybrid_4,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",234,0,213,True,234,213,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",522750,522459,523042,,,
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,fixed_two,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",327,2,215,False,92,213,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",535042,534833,546083,,,
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,fixed_three,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",311,6,217,False,123,211,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",548500,542792,554417,,,
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,fixed_four,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",325,5,218,False,137,213,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",564833,539209,584750,,,
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,runs_count,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",281,46,228,False,,182,221,"[[[[1, [2, 1]], [2, [1, 3]]], [[2, [2, 4]], [1, [3, 2]]]], [[[2, [1, 2]], [2, [2, 1]]], [[3, [1, 4]], [1, [2, 2]]]]]",685500,682125,692917,226792,26708,416416
test,test-501-47-random,random,501,0f770db137f49d02bd819fade5a65502fe60184086a77a0fef039fcec4830f35,runs_length,47,24,"[1, 2, 1, 2, 1, 3, 2, 2, 4, 1, 3, 2, 2, 1, 2, 2, 2, 1, 3, 1, 4, 1, 2, 2]",261,46,226,False,,180,215,"[[[[[1, 2], [1, 2]], [[1, 3], 2]], [[2, 4], [[1, 3], 2]]], [[[[2, 1], [2, 2]], [[2, 1], 3]], [[1, 4], [[1, 2], 2]]]]",741583,723083,827375,235042,66417,434375
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,merge,0,0,[],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",583,417,709,,,
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,hybrid_4,0,0,[],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",708,542,958,,,
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fixed_two,0,0,[],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))""",1917,1291,2334,,,
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fixed_three,0,0,[],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 3)\n  (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",2917,2000,3167,,,
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,fixed_four,0,0,[],0,0,0,True,0,0,,"""LeanSort.CostedPlan.Schema.split\n  (LeanSort.CostedPlan.Cut.fraction 1 2)\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))\n  (LeanSort.CostedPlan.Schema.split\n    (LeanSort.CostedPlan.Cut.fraction 1 2)\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)))\n    (LeanSort.CostedPlan.Schema.guardSorted (LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge))))""",3958,3917,4208,,,
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,runs_count,0,0,[],0,0,0,False,,0,0,[],875,792,958,334,375,292
test,test-edge-empty,edge_empty,,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,runs_length,0,0,[],0,0,0,False,,0,0,[],958,625,958,250,292,250
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,merge,11,4,"[3, 4, 3, 1]",44,0,25,True,44,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.merge)""",31500,29792,34292,,,
test,test-edge-not_aligned,edge_not_aligned,,f98ead99f2e571cfefff96a90dabf1120d67cf2fd3a7af912ac2a431a61fc764,hybrid_4,11,4,"[3, 4, 3, 1]",32,0,25,True,32,25,,"""LeanSort.CostedPlan.Schema.leaf (LeanSort.CostedPlan.Component.hybrid 4)""",29917,27041,31125,,,
