case_id,family,length,strategy,median_ns
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,hybrid-24,769625
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,hybrid-64,1127166
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,best_fixed,757333
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,manual_rule,858209
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,decision_tree,753084
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,tree_plan_only,652208
2defc7a540b08ec9c9e088bcc668c4c420a610e3db5ff769b0c600472ddf4f1e,reverse,263,oracle,660333
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,merge,278709
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,insertion,284792
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,hybrid-1,273875
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,hybrid-8,194834
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,hybrid-24,157458
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,hybrid-64,179583
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,best_fixed,162084
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,manual_rule,197500
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,decision_tree,194500
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,tree_plan_only,160333
3a260d4f68610bb7a572f113c085754a8288f76d80603a6442e28ca844dfd08f,duplicates,71,oracle,157458
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,merge,118584
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,insertion,56416
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,hybrid-1,118125
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,hybrid-8,76041
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,hybrid-24,59500
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,hybrid-64,56375
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,best_fixed,59916
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,manual_rule,77334
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,decision_tree,79167
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,tree_plan_only,60875
ebc021173a6091b65a348a29382a3a83b4da07fcb9b13d66ac5aa4b9d9e64d73,duplicates,39,oracle,56375
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,merge,89834
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,insertion,13083
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,hybrid-1,87333
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,hybrid-8,49334
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,hybrid-24,25375
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,hybrid-64,13625
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,best_fixed,26083
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,manual_rule,32625
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,decision_tree,32417
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,tree_plan_only,13459
01967be80f8aa4d8c2c57fd38379e648e44597e703a8856d13217e9814af6956,nearly_sorted,39,oracle,13083
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,merge,1002916
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,insertion,7774041
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,hybrid-1,1007167
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,hybrid-8,710417
fa264fa9b339ee936e90b56655f1f25c5e5d530618507b55c17edd3f8963ad69,runs,263,hybrid-24,600750
