case_id,shape,n,check_comparisons,comparisons,conditional_upper,ready,sorting_comparisons,strategy,upper,offline_profile_ns,median_e2e_ns,min_e2e_ns,max_e2e_ns,median_check_replay_ns
20260906-128-reverse,reverse,128,0,455,896,True,455,single_merge,896,1315833,1302791,1284375,1335416,208
20260906-128-reverse,reverse,128,0,8127,8128,True,8127,single_insertion,8128,137330833,137873500,136625542,139061584,208
20260906-128-reverse,reverse,128,0,515,832,True,515,single_hybrid_4,832,1427583,1358583,1341416,1399375,208
20260906-128-reverse,reverse,128,0,705,960,True,705,single_hybrid_8,960,1821834,1782166,1631875,1815292,167
20260906-128-reverse,reverse,128,0,1153,1344,True,1153,single_hybrid_16,1344,3342584,3359875,3200959,3400042,209
20260906-128-reverse,reverse,128,0,4095,4160,True,4095,p000_two_insertion,4160,34274125,34762041,34050625,35026375,1875
20260906-128-reverse,reverse,128,2,457,254,False,455,p001_two_guarded,1022,1271167,1307208,1274792,1328125,3834
20260906-128-reverse,reverse,128,0,455,896,True,455,p002_merge_halves,896,1297958,1290833,1248375,1326125,1792
20260906-128-reverse,reverse,128,1,456,127,False,455,p003_guarded_merge,1023,1272042,1276583,1274500,1319833,1042
20260906-128-reverse,reverse,128,0,585,996,True,585,p004_prefix_insertion_merge,996,2705750,2794167,2677750,2814666,1083
20260906-128-reverse,reverse,128,3,517,339,False,514,p005_three_guarded,1107,1740708,1726875,1559167,1790625,5542
20260906-128-reverse,reverse,128,4,459,380,False,455,p006_four_guarded,1020,1302375,1312750,1221792,1375833,7875
20260906-128-reverse,reverse,128,0,762,1010,True,762,p007_mixed_hybrid,1010,2383458,2391291,2274542,2415375,1583
20260906-128-reverse,reverse,128,0,485,864,True,485,p028_split,864,1408041,1325041,1281917,1395542,1791
20260906-128-reverse,reverse,128,0,485,864,True,485,p031_nested,864,1312833,1336916,1286792,1383166,2833
20260906-128-reverse,reverse,128,0,611,904,True,611,p098_split,904,2503458,2536708,2474083,2637583,1083
20260906-128-reverse,reverse,128,0,471,885,True,471,p024_split,885,1220167,1164375,1155375,1187542,1958
20260906-128-reverse,reverse,128,0,471,885,True,471,p027_nested,885,1243084,1178791,1148208,1201541,2792
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,568,896,True,568,single_merge,896,3003125,2965042,2954333,3041958,208
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,3033,8128,True,3033,single_insertion,8128,41194375,41800833,40900500,42323375,208
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,536,832,True,536,single_hybrid_4,832,3167792,2930208,2807708,3032208,208
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,488,960,True,488,single_hybrid_8,960,2953834,2888375,2815792,2985875,167
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,432,1344,True,432,single_hybrid_16,1344,2906084,2795625,2790667,2841209,208
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,1294,4160,True,1294,p000_two_insertion,4160,9684500,9466459,9112500,9774750,1791
20260906-128-4_sorted_blocks,4_sorted_blocks,128,64,632,254,False,568,p001_two_guarded,1022,3145667,3046791,2914958,3114959,38000
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,568,896,True,568,p002_merge_halves,896,3080792,2995917,2930583,3069042,2375
20260906-128-4_sorted_blocks,4_sorted_blocks,128,32,600,127,False,568,p003_guarded_merge,1023,3133041,3019375,2939292,3288583,15375
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,575,996,True,575,p004_prefix_insertion_merge,996,2821875,2885250,2830834,3034208,1375
20260906-128-4_sorted_blocks,4_sorted_blocks,128,65,691,339,False,626,p005_three_guarded,1107,3374792,3356584,3302458,3605916,43166
20260906-128-4_sorted_blocks,4_sorted_blocks,128,124,372,380,True,248,p006_four_guarded,1020,2591875,2455208,2419667,2502375,84458
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,576,1010,True,576,p007_mixed_hybrid,1010,3253500,3239834,3094542,3288875,2459
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,552,864,True,552,p028_split,864,2973708,2925083,2873000,2947292,1833
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,552,864,True,552,p031_nested,864,2975333,2945875,2841791,2970750,2875
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,564,904,True,564,p098_split,904,2774750,2679542,2652375,2764708,1042
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,630,885,True,630,p024_split,885,3461792,3387708,3363250,3421292,1916
20260906-128-4_sorted_blocks,4_sorted_blocks,128,0,630,885,True,630,p027_nested,885,3498458,3407792,3234250,3576042,2916
edge-empty,edge_empty,0,0,0,0,True,0,single_merge,0,6458,375,375,417,208
edge-empty,edge_empty,0,0,0,0,True,0,single_insertion,0,4917,334,333,417,209
edge-empty,edge_empty,0,0,0,0,True,0,single_hybrid_4,0,4500,459,416,583,209
edge-empty,edge_empty,0,0,0,0,True,0,single_hybrid_8,0,4167,500,458,500,209
edge-empty,edge_empty,0,0,0,0,True,0,single_hybrid_16,0,4458,500,417,500,167
edge-empty,edge_empty,0,0,0,0,True,0,p000_two_insertion,0,9709,1041,958,1250,792
edge-empty,edge_empty,0,0,0,0,True,0,p001_two_guarded,0,8292,1209,1208,1375,1208
edge-empty,edge_empty,0,0,0,0,True,0,p002_merge_halves,0,6375,1042,1041,1209,750
edge-empty,edge_empty,0,0,0,0,True,0,p003_guarded_merge,0,3542,417,416,500,375
edge-empty,edge_empty,0,0,0,0,True,0,p004_prefix_insertion_merge,0,7542,958,916,1125,667
edge-empty,edge_empty,0,0,0,0,True,0,p005_three_guarded,0,11084,1959,1958,2250,1792
edge-empty,edge_empty,0,0,0,0,True,0,p006_four_guarded,0,14083,2792,2708,3250,2500
edge-empty,edge_empty,0,0,0,0,True,0,p007_mixed_hybrid,0,10166,1375,1292,1500,709
edge-empty,edge_empty,0,0,0,0,True,0,p028_split,0,8292,1250,1125,1334,708
edge-empty,edge_empty,0,0,0,0,True,0,p031_nested,0,11291,1917,1916,2125,1209
edge-empty,edge_empty,0,0,0,0,True,0,p098_split,0,9167,1209,1166,1375,625
edge-empty,edge_empty,0,0,0,0,True,0,p024_split,0,7917,1209,1125,1292,750
edge-empty,edge_empty,0,0,0,0,True,0,p027_nested,0,10959,1917,1875,2250,1334
20261017-16-duplicates,duplicates,16,0,46,64,True,46,single_merge,64,75917,68916,62916,70250,208
20261017-16-duplicates,duplicates,16,0,70,120,True,70,single_insertion,120,139041,121667,120667,138167,209
20261017-16-duplicates,duplicates,16,0,44,56,True,44,single_hybrid_4,56,78917,58083,56709,66959,250
20261017-16-duplicates,duplicates,16,0,46,72,True,46,single_hybrid_8,72,76375,68291,63958,76166,208
20261017-16-duplicates,duplicates,16,0,70,120,True,70,single_hybrid_16,120,129417,133167,122625,134167,208
20261017-16-duplicates,duplicates,16,0,46,72,True,46,p000_two_insertion,72,74708,62875,60708,67416,1167
20261017-16-duplicates,duplicates,16,2,48,30,False,46,p001_two_guarded,78,82209,70541,64083,75041,2917
20261017-16-duplicates,duplicates,16,0,46,64,True,46,p002_merge_halves,64,77584,69084,62375,80291,917
20261017-16-duplicates,duplicates,16,1,47,15,False,46,p003_guarded_merge,79,75250,64375,63209,71125,1000
20261017-16-duplicates,duplicates,16,0,48,68,True,48,p004_prefix_insertion_merge,68,81125,69959,65583,74333,1000
20261017-16-duplicates,duplicates,16,5,50,40,False,45,p005_three_guarded,88,84708,68666,66417,80375,5459
20261017-16-duplicates,duplicates,16,8,54,44,False,46,p006_four_guarded,76,90083,75292,71500,107542,8417
20261017-16-duplicates,duplicates,16,0,54,80,True,54,p007_mixed_hybrid,80,97875,77083,73625,87208,958
20261017-16-duplicates,duplicates,16,0,45,60,True,45,p028_split,60,80166,66750,61000,68584,1125
20261017-16-duplicates,duplicates,16,0,45,60,True,45,p031_nested,60,83167,67667,63209,83000,1667
20261017-16-duplicates,duplicates,16,0,46,88,True,46,p098_split,88,89792,77458,71125,78500,875
20261017-16-duplicates,duplicates,16,0,45,62,True,45,p024_split,62,82416,65542,62375,70917,1125
20261017-16-duplicates,duplicates,16,0,45,62,True,45,p027_nested,62,93166,69917,62875,71417,1542
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,103,160,True,103,single_merge,160,219125,208333,203375,236417,167
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,200,496,True,200,single_insertion,496,607583,655916,630250,664917,167
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,95,144,True,95,single_hybrid_4,144,205958,190916,186125,208000,167
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,83,176,True,83,single_hybrid_8,176,192584,174375,165417,179875,167
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,118,272,True,118,single_hybrid_16,272,252250,258791,255750,263334,167
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,118,272,True,118,p000_two_insertion,272,257958,257500,230625,258291,917
20260906-32-4_sorted_blocks,4_sorted_blocks,32,16,119,62,False,103,p001_two_guarded,190,229333,220125,197875,221292,9416
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,103,160,True,103,p002_merge_halves,160,212667,206417,203416,209750,1042
20260906-32-4_sorted_blocks,4_sorted_blocks,32,8,111,31,False,103,p003_guarded_merge,191,218958,211916,208083,217458,3667
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,103,180,True,103,p004_prefix_insertion_merge,180,206125,207042,203292,208917,792
20260906-32-4_sorted_blocks,4_sorted_blocks,32,17,127,83,False,110,p005_three_guarded,211,249333,225459,222458,228958,11334
20260906-32-4_sorted_blocks,4_sorted_blocks,32,28,83,92,True,55,p006_four_guarded,188,182584,159125,155583,161250,18958
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,119,192,True,119,p007_mixed_hybrid,192,252709,228875,224750,238458,958
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,99,152,True,99,p028_split,152,204541,199958,194750,205958,958
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,99,152,True,99,p031_nested,152,223375,200542,195542,208625,1583
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,89,160,True,89,p098_split,160,199250,185167,182750,185500,833
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,115,157,True,115,p024_split,157,260292,231625,227250,235583,958
20260906-32-4_sorted_blocks,4_sorted_blocks,32,0,115,157,True,115,p027_nested,157,260333,234292,233375,236791,1583
20260906-16-random,random,16,0,44,64,True,44,single_merge,64,74959,67959,63916,68833,208
20260906-16-random,random,16,0,71,120,True,71,single_insertion,120,134042,131500,122750,139250,208
20260906-16-random,random,16,0,48,56,True,48,single_hybrid_4,56,82375,68917,68375,69083,209
20260906-16-random,random,16,0,52,72,True,52,single_hybrid_8,72,85625,76916,70875,77042,167
20260906-16-random,random,16,0,71,120,True,71,single_hybrid_16,120,136875,130834,123834,135791,208
20260906-16-random,random,16,0,52,72,True,52,p000_two_insertion,72,87625,76792,70459,76917,958
20260906-16-random,random,16,3,47,30,False,44,p001_two_guarded,78,84709,70458,66917,71792,3375
20260906-16-random,random,16,0,44,64,True,44,p002_merge_halves,64,72250,68208,64958,68792,875
20260906-16-random,random,16,2,46,15,False,44,p003_guarded_merge,79,74792,69333,68916,69459,1542
20260906-16-random,random,16,0,51,68,True,51,p004_prefix_insertion_merge,68,86666,77083,72292,81292,875
20260906-16-random,random,16,8,52,40,False,44,p005_three_guarded,88,93459,77750,70792,77875,6750
20260906-16-random,random,16,7,51,44,False,44,p006_four_guarded,76,93666,75833,74167,76167,7875
20260906-16-random,random,16,0,50,80,True,50,p007_mixed_hybrid,80,90542,78667,74416,79333,917
20260906-16-random,random,16,0,47,60,True,47,p028_split,60,80375,69958,62667,73292,958
20260906-16-random,random,16,0,47,60,True,47,p031_nested,60,87000,70125,69917,70541,1500
20260906-16-random,random,16,0,52,88,True,52,p098_split,88,100750,87583,82625,88958,875
20260906-16-random,random,16,0,44,62,True,44,p024_split,62,89958,69917,64625,72416,958
20260906-16-random,random,16,0,44,62,True,44,p027_nested,62,93292,69667,66625,71916,1625
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,222,384,True,222,single_merge,384,656709,669875,660666,701042,208
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,561,2016,True,561,single_insertion,2016,3495167,3584916,3490292,3660792,208
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,206,352,True,206,single_hybrid_4,352,674792,629375,626458,644875,167
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,182,416,True,182,single_hybrid_8,416,603500,607834,589959,616416,167
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,154,608,True,154,single_hybrid_16,608,589375,586709,585542,599083,208
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,124,1056,True,124,p000_two_insertion,1056,605750,607708,599208,635417,1333
20260906-64-2_sorted_blocks,2_sorted_blocks,64,62,124,126,True,62,p001_two_guarded,446,483166,432000,414625,438125,35667
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,222,384,True,222,p002_merge_halves,384,675750,672792,635042,712958,1791
20260906-64-2_sorted_blocks,2_sorted_blocks,64,32,254,63,False,222,p003_guarded_merge,447,693084,675916,634458,693834,13958
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,213,428,True,213,p004_prefix_insertion_merge,428,609666,610958,604667,621125,1167
20260906-64-2_sorted_blocks,2_sorted_blocks,64,52,193,168,False,141,p005_three_guarded,488,572292,520083,502458,530250,31458
20260906-64-2_sorted_blocks,2_sorted_blocks,64,60,154,188,True,94,p006_four_guarded,444,568875,514292,473083,516958,38125
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,203,441,True,203,p007_mixed_hybrid,441,614708,582375,571333,594000,1541
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,214,368,True,214,p028_split,368,665958,651375,645458,660584,1291
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,214,368,True,214,p031_nested,368,679833,654042,641417,664250,2083
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,217,376,True,217,p098_split,376,642708,584875,563708,596084,958
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,239,378,True,239,p024_split,378,808208,756958,751750,812666,1375
20260906-64-2_sorted_blocks,2_sorted_blocks,64,0,239,378,True,239,p027_nested,378,814667,786500,767041,791875,2125
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,511,896,True,511,single_merge,896,2520041,2460458,2442083,2544833,208
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,1801,8128,True,1801,single_insertion,8128,22402625,22311667,22132666,22855250,208
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,479,832,True,479,single_hybrid_4,832,2481291,2376750,2278125,2432500,208
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,431,960,True,431,single_hybrid_8,960,2336791,2302833,2245916,2390625,208
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,375,1344,True,375,single_hybrid_16,1344,2358041,2266083,2130417,2274875,208
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,253,4160,True,253,p000_two_insertion,4160,2604667,2463750,2394209,2522500,1750
20261017-128-2_sorted_blocks,2_sorted_blocks,128,126,253,254,True,127,p001_two_guarded,1022,1885583,1719250,1693042,1743875,73250
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,511,896,True,511,p002_merge_halves,896,2506042,2482166,2451084,2526375,2833
20261017-128-2_sorted_blocks,2_sorted_blocks,128,64,575,127,False,511,p003_guarded_merge,1023,2624791,2509833,2412625,2544917,30334
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,496,996,True,496,p004_prefix_insertion_merge,996,2419292,2344833,2207083,2385416,1625
20261017-128-2_sorted_blocks,2_sorted_blocks,128,105,412,339,False,307,p005_three_guarded,1107,1946083,1829417,1793125,1860875,64125
20261017-128-2_sorted_blocks,2_sorted_blocks,128,124,315,380,True,191,p006_four_guarded,1020,2126083,1977458,1912875,2014292,86125
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,468,1010,True,468,p007_mixed_hybrid,1010,2259625,2099458,2042458,2162666,2542
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,495,864,True,495,p028_split,864,2546708,2461500,2302833,2504875,1959
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,495,864,True,495,p031_nested,864,2511083,2452500,2400125,2468709,2958
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,477,904,True,477,p098_split,904,2274000,2151875,2111208,2180666,1042
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,549,885,True,549,p024_split,885,3028042,2852375,2697208,3043875,2000
20261017-128-2_sorted_blocks,2_sorted_blocks,128,0,549,885,True,549,p027_nested,885,3032291,2890250,2789083,2987166,2917
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,509,896,True,509,single_merge,896,2520667,2480500,2357875,2561625,167
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,1990,8128,True,1990,single_insertion,8128,24998084,24498667,24249167,25160959,208
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,477,832,True,477,single_hybrid_4,832,2530458,2362792,2323208,2372000,167
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,429,960,True,429,single_hybrid_8,960,2437000,2285041,2250500,2320042,208
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,373,1344,True,373,single_hybrid_16,1344,2417792,2224417,2223250,2310167,208
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,251,4160,True,251,p000_two_insertion,4160,2581333,2420500,2394833,2528375,1750
20260906-128-2_sorted_blocks,2_sorted_blocks,128,126,251,254,True,125,p001_two_guarded,1022,1848416,1689042,1664000,1757333,75500
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,509,896,True,509,p002_merge_halves,896,2707291,2446834,2413250,2541583,2792
20260906-128-2_sorted_blocks,2_sorted_blocks,128,64,573,127,False,509,p003_guarded_merge,1023,2512792,2561625,2369583,2596334,30833
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,499,996,True,499,p004_prefix_insertion_merge,996,2302000,2396666,2175625,2475125,1792
20260906-128-2_sorted_blocks,2_sorted_blocks,128,105,412,339,False,307,p005_three_guarded,1107,1910791,1880333,1840292,1901500,68250
20260906-128-2_sorted_blocks,2_sorted_blocks,128,124,313,380,True,189,p006_four_guarded,1020,2062667,1989500,1922500,2005625,88708
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,468,1010,True,468,p007_mixed_hybrid,1010,2272458,2164833,2084292,2210167,2417
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,493,864,True,493,p028_split,864,2350166,2443084,2408375,2514459,1958
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,493,864,True,493,p031_nested,864,2429166,2432000,2311459,2478417,2917
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,481,904,True,481,p098_split,904,2397458,2177333,2126459,2238709,1084
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,547,885,True,547,p024_split,885,2925583,2876417,2822625,2965375,2000
20260906-128-2_sorted_blocks,2_sorted_blocks,128,0,547,885,True,547,p027_nested,885,2909542,2862125,2755250,3055000,2958
