case_id,family,length,strategy,median_ns
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,insertion,98187.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,hybrid-1,121187.0
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,hybrid-8,92208.0
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,hybrid-24,74208.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,hybrid-64,95250.0
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,best_fixed,74458.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,manual_rule,90041.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,decision_tree,88812.5
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,tree_plan_only,72063.0
b6f1a65fc071d6531bcb237089cdc5d72e6e192c5fa7ff75875a437d9d13008f,random,39,oracle,74208.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,merge,134479.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,insertion,102021.0
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,hybrid-1,132395.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,hybrid-8,87250.0
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,hybrid-24,70041.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,hybrid-64,95667.0
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,best_fixed,82729.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,manual_rule,89979.0
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,decision_tree,90166.5
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,tree_plan_only,69729.0
85034e58017d43f2a43aae435a76abf6c9f3ac2143d7b9d090b51f4d993152ad,skewed,39,oracle,70041.5
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,merge,64645.5
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,insertion,24854.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,hybrid-1,60313.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,hybrid-8,35417.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,hybrid-24,24417.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,hybrid-64,24208.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,best_fixed,24208.5
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,manual_rule,35875.0
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,decision_tree,36562.5
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,tree_plan_only,24583.5
29e0fdbe3d99f781ef3a0e2548d9fbb61db42a7c38123cd3df958a974483f020,runs,23,oracle,24208.0
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,merge,53458.0
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,insertion,30291.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,hybrid-1,57917.0
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,hybrid-8,35270.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,hybrid-24,31770.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,hybrid-64,31208.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,best_fixed,31458.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,manual_rule,43104.0
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,decision_tree,42979.0
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,tree_plan_only,30312.5
8e19d9c69dcb0356967633be5edac069cedc60d0d8917f4034dafb99ef6662f0,organ_pipe,23,oracle,30291.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,merge,91854.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,insertion,14896.0
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,hybrid-1,94646.0
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,hybrid-8,50291.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,hybrid-24,25999.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,hybrid-64,14750.0
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,best_fixed,26771.0
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,manual_rule,32812.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,decision_tree,31833.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,tree_plan_only,13770.5
4596eed1d96316ee62be53366e694c359cb8230cbe2b5e549e918d8d690fe54a,nearly_sorted,39,oracle,14750.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,merge,48770.5
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,insertion,8291.5
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,hybrid-1,45917.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,hybrid-8,23250.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,hybrid-24,8500.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,hybrid-64,8437.5
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,best_fixed,8479.5
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,manual_rule,20063.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,decision_tree,20479.0
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,tree_plan_only,8708.5
3d4d7b7f5e3680f322ac97aba8c4f08ec69f29e7881f2baa764c342127c57630,sorted,23,oracle,8291.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,merge,128229.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,insertion,88354.0
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,hybrid-1,118541.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,hybrid-8,84833.0
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,hybrid-24,66062.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,hybrid-64,86729.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,best_fixed,66333.0
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,manual_rule,78771.0
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,decision_tree,83854.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,tree_plan_only,66666.5
6a813490a7c3b0c95169b83b54712a59ccd0fc9eefc75628207161e0100a5062,duplicates,39,oracle,66062.5
